SurveyItemPGPhoneCalibrationKey,SurveyItemKey,PatientDischargeStartDateKey,PatientDischargeEndDateKey,PGResponseScoreCalibrationFactor,PGTopBoxScoreCalibrationFactor,EDWSourceKey,EDWCreatedDateTime,EDWModifiedDateTime
12001,61279,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12002,61280,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12003,61281,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12004,61282,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12005,61283,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12006,61284,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12007,61285,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12008,61286,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12009,61287,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12010,61288,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12011,61289,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12012,61290,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12013,61291,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12014,61292,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12015,61293,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12016,61294,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12017,61295,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12018,61296,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12019,61297,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12020,61298,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12021,61299,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12022,61300,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12023,61301,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12024,61302,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12025,61303,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12026,61304,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12027,61306,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12028,61307,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12029,61308,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12030,61309,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12031,61310,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12032,61311,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12033,61312,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12034,61313,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12035,61314,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12036,61315,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12037,61316,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12038,61317,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12039,61318,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12040,61320,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12041,61321,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12042,61322,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12043,61323,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12044,61326,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12045,61327,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12046,61329,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12047,61330,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12048,61331,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12049,61332,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12050,61333,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12051,61334,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12052,61335,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12053,61336,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12054,61337,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12055,61338,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12056,61339,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12057,61340,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12058,61341,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12059,61343,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12060,61344,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12061,61345,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12062,61346,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12063,61347,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12064,61352,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12065,61353,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12066,61354,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12067,61355,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12068,61356,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12069,61357,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12070,61358,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12071,61359,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12072,61360,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12073,61364,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12074,61365,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12075,61367,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12076,61368,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12077,61369,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12078,61370,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12079,61371,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12080,61372,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12081,61373,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12082,61374,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12083,61375,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12084,61376,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12085,61382,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12086,61383,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12087,61384,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12088,61385,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12089,61386,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12090,61387,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12091,61388,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12092,61389,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12093,61392,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12094,61393,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12095,61394,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12096,61395,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12097,61396,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12098,61397,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12099,61398,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12100,61399,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12101,61400,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12102,61401,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12103,61402,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12104,61403,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12105,61406,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12106,61407,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12107,61408,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12108,61409,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12109,61410,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12110,61411,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12111,61412,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12112,61413,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12113,61414,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12114,61415,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12115,61416,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12116,61417,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12117,61418,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12118,61419,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12119,61420,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12120,61421,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12121,61423,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12122,61424,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12123,61425,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12124,61428,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12125,61429,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12126,61432,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12127,61433,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12128,61435,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12129,61436,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12130,61437,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12131,61438,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12132,61439,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12133,61440,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12134,61441,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12135,61442,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12136,61445,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12137,61446,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12138,61447,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12139,61448,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12140,61449,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12141,61450,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12142,61451,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12143,61452,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12144,61454,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12145,61455,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12146,61457,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12147,61459,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12148,61460,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12149,61461,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12150,61462,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12151,61469,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12152,61471,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12153,61472,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12154,61476,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12155,61477,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12156,61478,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12157,61479,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12158,61480,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12159,61483,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12160,61484,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12161,61485,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12162,61486,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12163,61491,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12164,61493,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12165,61497,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12166,61501,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12167,61502,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12168,61503,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12169,61504,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12170,61505,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12171,61506,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12172,61512,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12173,61514,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12174,61515,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12175,61516,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12176,61517,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12177,61518,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12178,61519,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12179,61520,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12180,61521,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12181,61522,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12182,61523,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12183,61524,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12184,61525,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12185,61526,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12186,61527,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12187,61528,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12188,61529,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12189,61530,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12190,61531,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12191,61532,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12192,61533,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12193,61534,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12194,61535,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12195,61536,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12196,61537,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12197,61538,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12198,61539,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12199,61540,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12200,61542,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12201,61545,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12202,61546,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12203,61548,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12204,61549,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12205,61550,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12206,61551,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12207,61552,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12208,61553,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12209,61554,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12210,61555,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12211,61556,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12212,61557,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12213,61558,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12214,61559,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12215,61561,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12216,61562,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12217,61563,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12218,61564,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12219,61565,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12220,61566,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12221,61568,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12222,61569,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12223,61572,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12224,61573,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12225,61574,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12226,61576,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12227,61577,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12228,61578,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12229,61579,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12230,61580,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12231,61581,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12232,61582,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12233,61585,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12234,61608,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12235,61609,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12236,61610,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12237,61611,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12238,61612,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12239,61613,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12240,61614,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12241,61615,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12242,61616,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12243,61617,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12244,61618,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12245,61619,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12246,61629,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12247,61656,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12248,61664,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12249,61666,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12250,61669,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12251,61673,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12252,61688,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12253,61698,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12254,61713,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12255,61722,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12256,61729,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12257,61736,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12258,61755,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12259,61756,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12260,61767,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12261,61811,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12262,61822,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12263,61833,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12264,61844,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12265,61855,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12266,61865,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12267,61866,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12268,61877,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12269,61888,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12270,61899,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12271,61910,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12272,61976,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12273,61977,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12274,62022,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12275,62043,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12276,62075,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12277,62086,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12278,62087,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12279,62098,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12280,62109,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12281,62120,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12282,62131,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12283,62197,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12284,62209,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12285,62220,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12286,62231,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12287,62253,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12288,62262,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12289,62263,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12290,62264,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12291,62265,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12292,62266,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12293,62267,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12294,62270,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12295,62271,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12296,62272,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12297,62273,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12298,62274,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12299,62275,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12300,62276,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12301,62277,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12302,62278,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12303,62279,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12304,62280,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12305,62281,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12306,62282,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12307,62285,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12308,62286,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12309,62287,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12310,62288,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12311,62289,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12312,62290,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12313,62291,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12314,62292,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12315,62293,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12316,62294,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12317,62295,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12318,62296,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12319,62297,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12320,62298,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12321,62299,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12322,62300,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12323,62301,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12324,62302,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12325,62303,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12326,62304,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12327,62305,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12328,62306,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12329,62308,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12330,62311,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12331,62314,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12332,62317,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12333,62318,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12334,62319,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12335,62320,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12336,62322,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12337,62323,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12338,62324,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12339,62326,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12340,62327,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12341,62328,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12342,62329,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12343,62333,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12344,62334,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12345,62335,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
12346,62336,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
